Time (Y-M-D-H-M-S);Time from Start (Seconds);Loop Time (Seconds);K1.0 Conductivity Reading (uS/cm);K0.1 #1 Conductivity Reading (uS/cm);K0.1 #2 Conductivity Reading (uS/cm);K0.1 #3 Conductivity Reading (uS/cm)
2025-12-15 16:43:27;876.4408369064331;0.9134190082550049; 0.00; 15.17; 11.64; 2.95
2025-12-15 16:43:28;877.3586328029633;0.9134314060211182; 0.00; 15.19; 11.66; 2.91
2025-12-15 16:43:29;878.2727596759796;0.9134306907653809; 0.00; 15.15; 11.61; 2.95
2025-12-15 16:43:30;879.1868584156036;0.9134140014648438; 0.00; 15.15; 11.69; 2.91
2025-12-15 16:43:31;880.100964307785;0.9134068489074707; 0.00; 15.15; 11.61; 2.91
2025-12-15 16:43:32;881.0146267414093;0.9197652339935303; 0.00; 15.15; 11.61; 2.93
2025-12-15 16:43:33;881.9351398944855;0.92307448387146; 0.00; 15.19; 11.67; 2.95
2025-12-15 16:43:34;882.8599183559418;0.9176075458526611; 0.00; 15.15; 11.67; 2.95
2025-12-15 16:43:34;883.7792837619781;0.9150350093841553; 0.00; 15.19; 11.66; 2.95
2025-12-15 16:43:35;884.694863319397;0.9140150547027588; 0.00; 15.13; 11.66; 2.95
2025-12-15 16:43:36;885.6091697216034;0.9159462451934814; 0.00; 15.14; 11.64; 2.93
2025-12-15 16:43:37;886.5258929729462;0.9152178764343262; 0.00; 15.11; 11.67; 2.93
2025-12-15 16:43:38;887.4421148300171;0.9151475429534912; 0.00; 15.17; 11.66; 2.93
2025-12-15 16:43:39;888.3578324317932;0.9145355224609375; 0.00; 15.15; 11.67; 2.93
2025-12-15 16:43:40;889.2726528644562;0.9151318073272705; 0.00; 15.17; 11.67; 2.97
2025-12-15 16:43:41;890.1886162757874;0.9139125347137451; 0.00; 15.15; 11.67; 2.93
2025-12-15 16:43:42;891.1028172969818;0.9148757457733154; 0.00; 15.16; 11.69; 2.93
2025-12-15 16:43:43;892.018486738205;0.9139189720153809; 0.14; 15.12; 11.66; 2.97
2025-12-15 16:43:44;892.9326894283295;0.9135539531707764; 0.00; 15.19; 11.66; 2.95
2025-12-15 16:43:45;893.8465392589569;0.9135053157806396; 0.14; 15.19; 11.66; 2.91
2025-12-15 16:43:45;894.7603285312653;0.9150586128234863; 0.00; 15.11; 11.66; 2.93
2025-12-15 16:43:46;895.6766879558563;0.9142866134643555; 0.00; 15.15; 11.72; 2.95
2025-12-15 16:43:47;896.5912427902222;0.9139184951782227; 0.00; 15.17; 11.64; 2.98
2025-12-15 16:43:48;897.5054819583893;0.9135398864746094; 0.00; 15.14; 11.66; 2.95
2025-12-15 16:43:49;898.4193294048309;0.9135973453521729; 0.00; 15.15; 11.66; 2.93
2025-12-15 16:43:50;899.3332459926605;0.9137978553771973; 0.00; 15.15; 11.69; 2.97
2025-12-15 16:43:51;900.2473504543304;0.9136714935302734; 0.00; 15.19; 11.64; 2.95
2025-12-15 16:43:52;901.1612844467163;0.9143815040588379; 0.00; 15.12; 11.67; 2.93
2025-12-15 16:43:53;902.0769622325897;0.9140682220458984; 0.00; 15.21; 11.64; 2.95
2025-12-15 16:43:54;902.9912865161896;0.9141926765441895; 0.14; 15.16; 11.64; 2.98
2025-12-15 16:43:55;903.9062535762787;0.916081428527832; 0.00; 15.11; 11.64; 2.93
2025-12-15 16:43:55;904.8225650787354;0.914830207824707; 0.00; 15.17; 11.66; 2.95
2025-12-15 16:43:56;905.7387747764587;0.9144480228424072; 0.00; 15.13; 11.64; 2.95
2025-12-15 16:43:57;906.6534638404846;0.9144785404205322; 0.00; 15.15; 11.61; 2.91
2025-12-15 16:43:58;907.5684766769409;0.9138247966766357; 0.00; 15.15; 11.64; 2.91
2025-12-15 16:43:59;908.4825716018677;0.9163780212402344; 0.00; 15.13; 11.66; 2.95
2025-12-15 16:44:00;909.3997867107391;0.914942741394043; 0.00; 15.13; 11.64; 2.93
2025-12-15 16:44:01;910.3149802684784;0.9139556884765625; 0.00; 15.19; 11.64; 2.91
2025-12-15 16:44:02;911.2292511463165;0.9134566783905029; 0.00; 15.15; 11.67; 2.91
2025-12-15 16:44:03;912.1430070400238;0.9136903285980225; 0.00; 15.17; 11.66; 2.93
2025-12-15 16:44:04;913.0570116043091;0.9135715961456299; 0.00; 15.15; 11.61; 2.89
2025-12-15 16:44:05;913.9709033966064;0.9165034294128418; 0.00; 15.15; 11.66; 2.89
2025-12-15 16:44:06;914.8882315158844;0.9146811962127686; 0.00; 15.17; 11.64; 2.93
2025-12-15 16:44:06;915.8032007217407;0.9135069847106934; 0.00; 15.13; 11.64; 2.95
2025-12-15 16:44:07;916.7170097827911;0.9134976863861084; 0.00; 15.14; 11.61; 2.93
2025-12-15 16:44:08;917.63081407547;0.9135501384735107; 0.00; 15.12; 11.64; 2.97
2025-12-15 16:44:09;918.5446581840515;0.9134194850921631; 0.00; 15.15; 11.64; 2.98
2025-12-15 16:44:10;919.4583415985107;0.9137229919433594; 0.00; 15.15; 11.64; 2.91
2025-12-15 16:44:11;920.3723795413971;0.9145064353942871; 0.00; 15.13; 11.66; 2.97
2025-12-15 16:44:12;921.2876107692719;0.9143540859222412; 0.00; 15.15; 11.67; 2.93
2025-12-15 16:44:13;922.202262878418;0.9151899814605713; 0.00; 15.15; 11.66; 2.95
2025-12-15 16:44:14;923.1182630062103;0.9139614105224609; 0.00; 15.15; 11.64; 2.91
2025-12-15 16:44:15;924.0325253009796;0.9145681858062744; 0.00; 15.15; 11.64; 2.95
2025-12-15 16:44:16;924.947744846344;0.913977861404419; 0.00; 15.15; 11.66; 2.95
2025-12-15 16:44:17;925.8619601726532;0.9147922992706299; 0.00; 15.17; 11.64; 2.95
2025-12-15 16:44:17;926.7780735492706;0.915198802947998; 0.00; 15.17; 11.64; 2.95
2025-12-15 16:44:18;927.6935503482819;0.9147977828979492; 0.00; 15.19; 11.72; 2.97
2025-12-15 16:44:19;928.6091823577881;0.9146013259887695; 0.00; 15.17; 11.64; 2.93
2025-12-15 16:44:20;929.5240752696991;0.9137191772460938; 0.00; 15.15; 11.66; 3.00
2025-12-15 16:44:21;930.4381010532379;0.9138674736022949; 0.00; 15.14; 11.69; 2.95
2025-12-15 16:44:22;931.3523030281067;0.9138240814208984; 0.00; 15.17; 11.64; 2.95
2025-12-15 16:44:23;932.2695169448853;0.91377854347229; 0.00; 15.15; 11.61; 2.93
2025-12-15 16:44:24;933.1836032867432;0.913597583770752; 0.00; 15.19; 11.66; 2.95
2025-12-15 16:44:25;934.0975120067596;0.9142558574676514; 0.00; 15.21; 11.69; 2.98
2025-12-15 16:44:26;935.0120515823364;0.9141099452972412; 0.00; 15.19; 11.67; 2.93
2025-12-15 16:44:27;935.9264442920685;0.9138550758361816; 0.00; 15.17; 11.64; 2.95
2025-12-15 16:44:28;936.8405783176422;0.9140331745147705; 0.00; 15.16; 11.69; 2.95
2025-12-15 16:44:28;937.7548999786377;0.913773775100708; 0.00; 15.21; 11.67; 2.95
2025-12-15 16:44:29;938.669047832489;0.9143204689025879; 0.00; 15.17; 11.66; 2.91
2025-12-15 16:44:30;939.5836596488953;0.9145245552062988; 0.00; 15.17; 11.64; 2.95
2025-12-15 16:44:31;940.4995942115784;0.9143128395080566; 0.00; 15.19; 11.69; 2.95
2025-12-15 16:44:32;941.4145333766937;0.9146261215209961; 0.00; 15.13; 11.66; 2.93
2025-12-15 16:44:33;942.330224275589;0.9151408672332764; 0.00; 15.15; 11.61; 2.95
2025-12-15 16:44:34;943.2456562519073;0.914738655090332; 0.00; 15.15; 11.64; 2.95
2025-12-15 16:44:35;944.1610288619995;0.9138860702514648; 0.00; 15.13; 11.64; 2.95
2025-12-15 16:44:36;945.0752038955688;0.9151513576507568; 0.00; 15.17; 11.66; 2.91
2025-12-15 16:44:37;945.991287946701;0.9139747619628906; 0.00; 15.19; 11.61; 2.93
2025-12-15 16:44:38;946.9055347442627;0.9147391319274902; 0.00; 15.15; 11.66; 2.95
2025-12-15 16:44:38;947.8210983276367;0.9145443439483643; 0.00; 15.15; 11.64; 2.95
2025-12-15 16:44:39;948.7359278202057;0.9135894775390625; 0.00; 15.21; 11.64; 2.93
2025-12-15 16:44:40;949.6498324871063;0.9135575294494629; 0.00; 15.17; 11.69; 2.91
2025-12-15 16:44:41;950.5637526512146;0.9135701656341553; 0.00; 15.15; 11.64; 2.93
2025-12-15 16:44:42;951.4776442050934;0.9135482311248779; 0.00; 15.14; 11.64; 2.91
2025-12-15 16:44:43;952.3914988040924;0.9139547348022461; 0.00; 15.21; 11.63; 2.93
2025-12-15 16:44:44;953.305760383606;0.9135751724243164; 0.00; 15.16; 11.67; 2.91
2025-12-15 16:44:45;954.2198178768158;0.9137923717498779; 0.00; 15.19; 11.66; 2.91
2025-12-15 16:44:46;955.1339128017426;0.9134693145751953; 0.00; 15.17; 11.66; 2.91
2025-12-15 16:44:47;956.0477657318115;0.913872480392456; 0.00; 15.19; 11.61; 2.91
2025-12-15 16:44:48;956.9619505405426;0.9159011840820312; 0.00; 15.15; 11.61; 2.91
2025-12-15 16:44:49;957.878377199173;0.9147260189056396; 0.00; 15.17; 11.63; 2.91
2025-12-15 16:44:49;958.7933552265167;0.9147510528564453; 0.00; 15.16; 11.64; 2.91
2025-12-15 16:44:50;959.709005355835;0.9147930145263672; 0.00; 15.19; 11.66; 2.95
2025-12-15 16:44:51;960.624076128006;0.9145951271057129; 0.00; 15.12; 11.71; 2.93
2025-12-15 16:44:52;961.5394666194916;0.9143197536468506; 0.00; 15.17; 11.66; 2.93
2025-12-15 16:44:53;962.4574241638184;0.9145123958587646; 0.00; 15.10; 11.66; 2.97
2025-12-15 16:44:54;963.3725171089172;0.9140686988830566; 0.00; 15.17; 11.64; 2.91
2025-12-15 16:44:55;964.2868759632111;0.9151120185852051; 0.00; 15.19; 11.64; 2.93
2025-12-15 16:44:56;965.2027921676636;0.9150149822235107; 0.00; 15.15; 11.66; 2.93
2025-12-15 16:44:57;966.1180844306946;0.9139482975006104; 0.14; 15.17; 11.69; 2.98
2025-12-15 16:44:58;967.0323505401611;0.9134080410003662; 0.00; 15.15; 11.66; 2.98
2025-12-15 16:44:59;967.9460270404816;0.9135260581970215; 0.14; 15.15; 11.69; 2.93
2025-12-15 16:45:00;968.8600454330444;0.9134137630462646; 0.14; 15.15; 11.66; 2.95
2025-12-15 16:45:00;969.7737202644348;0.9135925769805908; 0.00; 15.15; 11.66; 2.95
2025-12-15 16:45:01;970.687659740448;0.9135191440582275; 0.00; 15.10; 11.69; 2.89
2025-12-15 16:45:02;971.6014904975891;0.9135334491729736; 0.00; 15.13; 11.63; 2.89
2025-12-15 16:45:03;972.5153670310974;0.9134371280670166; 0.00; 15.13; 11.64; 2.95
2025-12-15 16:45:04;973.4290626049042;0.9135289192199707; 0.00; 15.13; 11.66; 2.93
2025-12-15 16:45:05;974.3461871147156;0.9136204719543457; 0.29; 15.17; 11.66; 2.95
2025-12-15 16:45:06;975.2600929737091;0.9135105609893799; 0.00; 15.15; 11.67; 2.93
2025-12-15 16:45:07;976.1739041805267;0.9140737056732178; 0.00; 15.13; 11.64; 2.98
2025-12-15 16:45:08;977.0883193016052;0.9135444164276123; 0.00; 15.13; 11.67; 2.93
2025-12-15 16:45:09;978.0021207332611;0.9155559539794922; 0.00; 15.12; 11.69; 2.95
2025-12-15 16:45:10;978.9186592102051;0.9171767234802246; 0.00; 15.19; 11.66; 2.93
2025-12-15 16:45:11;979.8366372585297;0.9210467338562012; 0.00; 15.17; 11.64; 2.93
2025-12-15 16:45:11;980.7596015930176;0.9136276245117188; 0.14; 15.21; 11.66; 2.93
2025-12-15 16:45:12;981.6734726428986;0.9148046970367432; 0.14; 15.21; 11.64; 2.97
2025-12-15 16:45:13;982.5890836715698;0.9139547348022461; 0.14; 15.13; 11.64; 2.93
2025-12-15 16:45:14;983.5032699108124;0.9148058891296387; 0.00; 15.13; 11.64; 2.95
2025-12-15 16:45:15;984.418868303299;0.9139518737792969; 0.00; 15.13; 11.64; 2.93
2025-12-15 16:45:16;985.333108663559;0.9140148162841797; 0.00; 15.15; 11.66; 2.93
2025-12-15 16:45:17;986.2474040985107;0.9141743183135986; 0.00; 15.13; 11.66; 2.98
2025-12-15 16:45:18;987.1618611812592;0.9138996601104736; 0.00; 15.15; 11.64; 2.95
2025-12-15 16:45:19;988.0760817527771;0.9136979579925537; 0.00; 15.19; 11.64; 2.91
2025-12-15 16:45:20;988.9900946617126;0.9136722087860107; 0.00; 15.17; 11.61; 2.91
2025-12-15 16:45:21;989.9040682315826;0.9137647151947021; 0.00; 15.15; 11.66; 3.00
2025-12-15 16:45:21;990.8181416988373;0.913588285446167; 0.14; 15.15; 11.66; 2.89
2025-12-15 16:45:22;991.7320461273193;0.913733959197998; 0.00; 15.19; 11.69; 2.93
2025-12-15 16:45:23;992.6460740566254;0.9136133193969727; 0.00; 15.23; 11.66; 2.91
2025-12-15 16:45:24;993.559992313385;0.9143979549407959; 0.00; 15.17; 11.64; 2.93
2025-12-15 16:45:25;994.475444316864;0.9143238067626953; 0.29; 15.12; 11.66; 2.93
2025-12-15 16:45:26;995.3903703689575;0.9149353504180908; 0.29; 15.15; 11.64; 2.93
2025-12-15 16:45:27;996.3063988685608;0.9151701927185059; 0.00; 15.17; 11.69; 2.93
2025-12-15 16:45:28;997.2218489646912;0.9140563011169434; 0.00; 15.17; 11.64; 3.00
2025-12-15 16:45:29;998.1362085342407;0.9139378070831299; 0.00; 15.17; 11.67; 2.93
2025-12-15 16:45:30;999.0504686832428;0.9158575534820557; 0.00; 15.17; 11.67; 2.91
2025-12-15 16:45:31;999.9668667316437;0.9140310287475586; 0.00; 15.15; 11.69; 2.91
2025-12-15 16:45:32;1000.8814978599548;0.914409875869751; 0.00; 15.16; 11.66; 2.97
2025-12-15 16:45:32;1001.7971522808075;0.9149014949798584; 0.00; 15.19; 11.67; 2.93
2025-12-15 16:45:33;1002.7122921943665;0.9142885208129883; 0.00; 15.17; 11.66; 2.93
2025-12-15 16:45:34;1003.6268539428711;0.9136958122253418; 0.00; 15.19; 11.66; 2.97
2025-12-15 16:45:35;1004.5408134460449;0.9137070178985596; 0.00; 15.19; 11.66; 2.95
2025-12-15 16:45:36;1005.4547996520996;0.913973331451416; 0.00; 15.19; 11.66; 2.93
2025-12-15 16:45:37;1006.3690414428711;0.9137606620788574; 0.00; 15.14; 11.67; 2.93
2025-12-15 16:45:38;1007.2830579280853;0.9136703014373779; 0.00; 15.13; 11.72; 2.95
2025-12-15 16:45:39;1008.1970057487488;0.9135398864746094; 0.00; 15.15; 11.61; 2.95
2025-12-15 16:45:40;1009.1108529567719;0.9135274887084961; 0.14; 15.17; 11.66; 2.98
2025-12-15 16:45:41;1010.0246844291687;0.9135162830352783; 0.00; 15.19; 11.67; 2.93
2025-12-15 16:45:42;1010.9385042190552;0.9135274887084961; 0.00; 15.15; 11.64; 2.95
2025-12-15 16:45:43;1011.8523507118225;0.9133925437927246; 0.00; 15.19; 11.69; 2.95
2025-12-15 16:45:43;1012.7660002708435;0.9153485298156738; 0.00; 15.15; 11.67; 2.95
2025-12-15 16:45:44;1013.6818935871124;0.914393424987793; 0.00; 15.15; 11.67; 2.91
2025-12-15 16:45:45;1014.5965397357941;0.9155328273773193; 0.14; 15.17; 11.64; 2.93
2025-12-15 16:45:46;1015.5129413604736;0.9139199256896973; 0.00; 15.15; 11.64; 2.93
2025-12-15 16:45:47;1016.4271457195282;0.9153971672058105; 0.00; 15.17; 11.64; 2.91
2025-12-15 16:45:48;1017.3433239459991;0.9143991470336914; 0.00; 15.17; 11.66; 2.98
2025-12-15 16:45:49;1018.2579934597015;0.914705753326416; 0.00; 15.17; 11.64; 2.93
2025-12-15 16:45:50;1019.173271894455;0.9139599800109863; 0.00; 15.19; 11.64; 2.95
2025-12-15 16:45:51;1020.0875713825226;0.915003776550293; 0.00; 15.13; 11.64; 2.91
2025-12-15 16:45:52;1021.0033674240112;0.9143903255462646; 0.00; 15.19; 11.64; 3.00
2025-12-15 16:45:53;1021.9180424213409;0.9137434959411621; 0.00; 15.17; 11.67; 2.93
2025-12-15 16:45:54;1022.8320965766907;0.9137599468231201; 0.00; 15.17; 11.66; 2.95
2025-12-15 16:45:54;1023.7462239265442;0.9137847423553467; 0.00; 15.16; 11.64; 3.00
2025-12-15 16:45:55;1024.6602635383606;0.9136030673980713; 0.00; 15.19; 11.66; 3.00
2025-12-15 16:45:56;1025.5741667747498;0.9137289524078369; 0.00; 15.19; 11.64; 2.97
2025-12-15 16:45:57;1026.4881670475006;0.9136288166046143; 0.00; 15.15; 11.64; 2.95
2025-12-15 16:45:58;1027.402057647705;0.9136719703674316; 0.00; 15.13; 11.64; 2.95
2025-12-15 16:45:59;1028.3160002231598;0.9134128093719482; 0.00; 15.13; 11.66; 2.93
2025-12-15 16:46:00;1029.2296876907349;0.9137232303619385; 0.00; 15.13; 11.66; 2.95
2025-12-15 16:46:01;1030.1437294483185;0.9135947227478027; 0.00; 15.19; 11.64; 2.89
2025-12-15 16:46:02;1031.057604789734;0.9133975505828857; 0.00; 15.14; 11.64; 2.98
2025-12-15 16:46:03;1031.9712738990784;0.917651891708374; 0.00; 15.21; 11.64; 2.93
2025-12-15 16:46:04;1032.8898284435272;0.9146585464477539; 0.00; 15.15; 11.61; 3.00
2025-12-15 16:46:04;1033.8047800064087;0.9152581691741943; 0.00; 15.17; 11.64; 2.93
2025-12-15 16:46:05;1034.7208786010742;0.9140839576721191; 0.00; 15.12; 11.66; 2.97
2025-12-15 16:46:06;1035.635197877884;0.9143610000610352; 0.00; 15.17; 11.66; 2.93
2025-12-15 16:46:07;1036.5504069328308;0.9141793251037598; 0.00; 15.15; 11.66; 2.93
2025-12-15 16:46:08;1037.4648280143738;0.9169394969940186; 0.00; 15.14; 11.64; 2.93
2025-12-15 16:46:09;1038.3826763629913;0.9193263053894043; 0.00; 15.19; 11.66; 2.95
2025-12-15 16:46:10;1039.3028433322906;0.9148039817810059; 0.00; 15.19; 11.67; 2.93
2025-12-15 16:46:11;1040.2183277606964;0.9149935245513916; 0.29; 15.19; 11.66; 2.93
2025-12-15 16:46:12;1041.1335816383362;0.9136388301849365; 0.00; 15.19; 11.69; 2.93
2025-12-15 16:46:13;1042.0474894046783;0.9135525226593018; 0.00; 15.17; 11.64; 2.95
2025-12-15 16:46:14;1042.9613094329834;0.9140989780426025; 0.00; 15.16; 11.64; 2.95
2025-12-15 16:46:15;1043.875854730606;0.9143507480621338; 0.29; 15.19; 11.69; 2.93
2025-12-15 16:46:15;1044.7905066013336;0.913759708404541; 0.00; 15.18; 11.64; 2.93
2025-12-15 16:46:16;1045.7045676708221;0.9135184288024902; 0.00; 15.15; 11.64; 2.95
2025-12-15 16:46:17;1046.619213104248;0.9137747287750244; 0.00; 15.18; 11.66; 2.95
2025-12-15 16:46:18;1047.533296585083;0.9137349128723145; 0.00; 15.16; 11.64; 2.93
2025-12-15 16:46:19;1048.4473333358765;0.9136497974395752; 0.00; 15.17; 11.66; 2.93
2025-12-15 16:46:20;1049.3612558841705;0.9140887260437012; 0.00; 15.17; 11.66; 2.97
2025-12-15 16:46:21;1050.2760310173035;0.9140863418579102; 0.00; 15.17; 11.66; 2.95
2025-12-15 16:46:22;1051.1903655529022;0.9145224094390869; 0.00; 15.14; 11.72; 2.91
2025-12-15 16:46:23;1052.1057181358337;0.9146437644958496; 0.00; 15.17; 11.71; 2.93
2025-12-15 16:46:24;1053.0205950737;0.9146454334259033; 0.00; 15.17; 11.61; 2.93
2025-12-15 16:46:25;1053.9366183280945;0.9151959419250488; 0.00; 15.19; 11.64; 2.95
2025-12-15 16:46:26;1054.8520431518555;0.9144248962402344; 0.00; 15.14; 11.66; 2.91
2025-12-15 16:46:26;1055.7670199871063;0.9139878749847412; 0.00; 15.21; 11.69; 2.95
2025-12-15 16:46:27;1056.6812608242035;0.9149143695831299; 0.14; 15.17; 11.61; 2.95
2025-12-15 16:46:28;1057.5970163345337;0.9143533706665039; 0.00; 15.15; 11.66; 2.95
2025-12-15 16:46:29;1058.511659860611;0.9142084121704102; 0.00; 15.19; 11.66; 2.95
2025-12-15 16:46:30;1059.4261486530304;0.9135138988494873; 0.00; 15.21; 11.64; 2.93
2025-12-15 16:46:31;1060.339935541153;0.9134767055511475; 0.00; 15.21; 11.69; 2.91
2025-12-15 16:46:32;1061.2536959648132;0.9134376049041748; 0.00; 15.21; 11.67; 2.95
2025-12-15 16:46:33;1062.1673982143402;0.9145925045013428; 0.00; 15.14; 11.67; 2.91
2025-12-15 16:46:34;1063.0840246677399;0.9157872200012207; 0.00; 15.16; 11.66; 2.93
2025-12-15 16:46:35;1064.0002162456512;0.9140763282775879; 0.00; 15.21; 11.64; 2.93
2025-12-15 16:46:36;1064.914603471756;0.9135234355926514; 0.00; 15.15; 11.66; 2.93
2025-12-15 16:46:36;1065.8284268379211;0.9135227203369141; 0.00; 15.19; 11.66; 2.95
2025-12-15 16:46:37;1066.7422428131104;0.9137043952941895; 0.00; 15.23; 11.67; 2.93
2025-12-15 16:46:38;1067.6562836170197;0.9136905670166016; 0.00; 15.19; 11.69; 2.91
2025-12-15 16:46:39;1068.5702657699585;0.9180765151977539; 0.00; 15.17; 11.69; 2.93
2025-12-15 16:46:40;1069.4888892173767;0.9142570495605469; 0.00; 15.19; 11.64; 2.93
2025-12-15 16:46:41;1070.4033961296082;0.9150841236114502; 0.00; 15.19; 11.72; 2.95
2025-12-15 16:46:42;1071.3192765712738;0.9143388271331787; 0.00; 15.17; 11.66; 2.93
2025-12-15 16:46:43;1072.233858346939;0.9150829315185547; 0.00; 15.23; 11.64; 2.93
2025-12-15 16:46:44;1073.1495485305786;0.9197220802307129; 0.00; 15.19; 11.69; 2.97
2025-12-15 16:46:45;1074.0700979232788;0.9159250259399414; 0.00; 15.12; 11.66; 2.93
2025-12-15 16:46:46;1074.9869132041931;0.9144918918609619; 0.00; 15.12; 11.61; 2.93
2025-12-15 16:46:47;1075.9016709327698;0.9160745143890381; 0.00; 15.14; 11.69; 2.93
2025-12-15 16:46:47;1076.8185489177704;0.915057897567749; 0.00; 15.18; 11.69; 2.95
2025-12-15 16:46:48;1077.7338898181915;0.9140558242797852; 0.00; 15.15; 11.64; 2.91
2025-12-15 16:46:49;1078.6482293605804;0.9139702320098877; 0.00; 15.17; 11.61; 2.91
2025-12-15 16:46:50;1079.5624783039093;0.9146897792816162; 0.43; 15.15; 11.66; 2.93
2025-12-15 16:46:51;1080.4779260158539;0.9146950244903564; 0.00; 15.17; 11.64; 2.93
2025-12-15 16:46:52;1081.3928639888763;0.913414716720581; 0.00; 15.12; 11.69; 2.93
2025-12-15 16:46:53;1082.3065476417542;0.9134149551391602; 0.00; 15.21; 11.66; 0.44
2025-12-15 16:46:54;1083.220252752304;0.9136040210723877; 0.00; 15.17; 11.67; 0.35
2025-12-15 16:46:55;1084.1341469287872;0.9136109352111816; 0.00; 15.16; 11.67; 1.11
2025-12-15 16:46:56;1085.04833817482;0.9135119915008545; 0.00; 15.19; 11.64; 2.93
2025-12-15 16:46:57;1085.9621124267578;0.9142093658447266; 0.00; 15.21; 11.67; 2.97
2025-12-15 16:46:58;1086.8768458366394;0.914109468460083; 0.00; 15.19; 11.67; 2.93
2025-12-15 16:46:58;1087.791214466095;0.9152884483337402; 0.00; 15.12; 11.67; 2.95
2025-12-15 16:46:59;1088.7075984477997;0.9142627716064453; 0.00; 15.19; 11.66; 3.00
2025-12-15 16:47:00;1089.622076511383;0.9148192405700684; 0.00; 15.16; 11.66; 2.95
2025-12-15 16:47:01;1090.5377404689789;0.9139101505279541; 0.00; 15.14; 11.69; 2.95
2025-12-15 16:47:02;1091.451956987381;0.9145185947418213; 0.00; 15.16; 11.66; 2.95
2025-12-15 16:47:03;1092.3670718669891;0.91375732421875; 0.00; 15.21; 11.64; 2.93
2025-12-15 16:47:04;1093.2811348438263;0.9152071475982666; 0.00; 15.23; 11.67; 2.89
2025-12-15 16:47:05;1094.1971681118011;0.9148867130279541; 0.00; 15.17; 11.64; 0.85
2025-12-15 16:47:06;1095.112298965454;0.9146270751953125; 0.00; 15.15; 11.64; 0.46
2025-12-15 16:47:07;1096.0276041030884;0.9143884181976318; 0.00; 15.16; 11.67; 0.35
2025-12-15 16:47:08;1096.942279100418;0.9138150215148926; 0.00; 15.19; 11.62; 0.41
2025-12-15 16:47:09;1097.8564064502716;0.9137716293334961; 0.00; 15.19; 11.64; 0.35
2025-12-15 16:47:09;1098.7704739570618;0.9137723445892334; 0.00; 15.19; 11.67; 2.34
2025-12-15 16:47:10;1099.684557914734;0.9137232303619385; 0.00; 15.17; 11.64; 2.91
2025-12-15 16:47:11;1100.598577260971;0.9138381481170654; 0.00; 15.17; 11.66; 2.91
2025-12-15 16:47:12;1101.5127158164978;0.9140579700469971; 0.00; 15.19; 11.69; 2.95
2025-12-15 16:47:13;1102.4304549694061;0.9143874645233154; 0.00; 15.17; 11.64; 2.95
2025-12-15 16:47:14;1103.3451609611511;0.9135363101959229; 0.14; 15.15; 11.67; 2.91
2025-12-15 16:47:15;1104.2590062618256;0.9135358333587646; 0.00; 15.14; 11.67; 2.95
2025-12-15 16:47:16;1105.1728494167328;0.9143116474151611; 0.00; 15.17; 11.67; 2.97
2025-12-15 16:47:17;1106.0877923965454;0.9138665199279785; 0.14; 15.19; 11.64; 2.97
2025-12-15 16:47:18;1107.001902103424;0.9170677661895752; 0.00; 15.17; 11.67; 2.93
2025-12-15 16:47:19;1107.9198727607727;0.9143979549407959; 0.00; 15.17; 11.69; 3.00
2025-12-15 16:47:20;1108.8345024585724;0.9146080017089844; 0.00; 15.15; 11.61; 2.91
2025-12-15 16:47:20;1109.7496664524078;0.9145214557647705; 0.00; 15.19; 11.72; 2.97
2025-12-15 16:47:21;1110.6644430160522;0.9147088527679443; 0.00; 15.16; 11.67; 3.00
2025-12-15 16:47:22;1111.580332994461;0.9144313335418701; 0.00; 15.17; 11.64; 2.97
